dataset,outcome,group,spec,threshold,beta,stars,mean_y,beta_pp,pct_of_mean,se,pval,n,n_unit,n_muni,n_years,sd_y,r2_within,err,grid_c_mig,grid_c_fx,grid_block_set,grid_treatment
hh,capex_12m,Enterprise,tx_log_int_cmig_cfx_blk_none,25,33281.8302810268,"",21258.0470823942,3328183.02810268,156.561090263981,22878.8803810722,0.147403309067678,11844,4130,191,3,211975.462165167,0.00109503824269841,,TRUE,TRUE,none,log_int
hh,sector_manufacturing,Enterprise,tx_log_int_cmig_cfx_blk_none,25,0.0130656615224711,"",0.0133567075715836,1.30656615224711,97.8209746110508,0.00850358111902208,0.126082013590386,11844,4130,191,3,0.114801594691199,0.00094967451262129,,TRUE,TRUE,none,log_int
hh,sector_services,Enterprise,tx_log_int_cmig_cfx_blk_none,25,-0.00224589616289062,"",0.0033391768928959,-0.224589616289062,-67.2589753381668,0.00319173522831044,0.482506007388819,11844,4130,191,3,0.057691460681128,0.000322867354446421,,TRUE,TRUE,none,log_int
hh,sector_trade,Enterprise,tx_log_int_cmig_cfx_blk_none,25,-0.00437309163140214,"",0.0534268302863344,-0.437309163140214,-8.18519760196348,0.0134363377042003,0.745185389251227,11844,4130,191,3,0.224892476973837,0.00056263960902081,,TRUE,TRUE,none,log_int
hh,sector_hotels,Enterprise,tx_log_int_cmig_cfx_blk_none,25,0.00383842592135817,"",0.00859838049920695,0.383842592135817,44.6412661281063,0.00771202630551816,0.619257307239138,11844,4130,191,3,0.092331793156161,0.00101410569875382,,TRUE,TRUE,none,log_int
hh,sector_transport,Enterprise,tx_log_int_cmig_cfx_blk_none,25,0.0012320934968157,"",0.00500876533934385,0.12320934968157,24.5987466639255,0.00629363120948184,0.845000732077635,11844,4130,191,3,0.0705981138443536,0.000353851219496049,,TRUE,TRUE,none,log_int
hh,has_migrant,Migration — HH,tx_log_int_cmig_cfx_blk_none,25,,"",1,,,,,5899,2330,191,3,0,,degenerate,TRUE,TRUE,none,log_int
hh,has_migrant_internal,Migration — HH,tx_log_int_cmig_cfx_blk_none,25,-0.00778322509241062,"",0.369215121206984,-0.778322509241062,-2.10804613499221,0.0215476840980425,0.718344272276017,5646,2330,191,3,0.482633196793239,0.00847647892317938,,TRUE,TRUE,none,log_int
hh,has_migrant_international,Migration — HH,tx_log_int_cmig_cfx_blk_none,25,0.0528641708651908,**,0.677063909137142,5.28641708651908,7.80785538141614,0.0250130748399297,0.0358664436757458,5646,2330,191,3,0.46763815466003,0.00178402934300359,,TRUE,TRUE,none,log_int
hh,has_only_internal,Migration — HH,tx_log_int_cmig_cfx_blk_none,25,-0.0304295158234756,"",0.2547889472792,-3.04295158234756,-11.9430281997793,0.0215700823118315,0.159960046382688,5646,2330,191,3,0.435779453569308,0.00132831487528706,,TRUE,TRUE,none,log_int
hh,has_only_international,Migration — HH,tx_log_int_cmig_cfx_blk_none,25,0.0302178801341268,"",0.562637735209358,3.02178801341268,5.37075248301338,0.0243098767474648,0.21538890834285,5646,2330,191,3,0.496103049934843,0.00575725853831621,,TRUE,TRUE,none,log_int
hh,has_both_internal_and_international,Migration — HH,tx_log_int_cmig_cfx_blk_none,25,0.0226462907310631,"",0.114426173927784,2.26462907310631,19.791180595932,0.0226487346912394,0.318634447251899,5646,2330,191,3,0.318355156275322,0.0103524926918624,,TRUE,TRUE,none,log_int
hh,n_migrants_total,Migration — HH,tx_log_int_cmig_cfx_blk_none,25,0.00412940069195226,"",1.65841668079336,0.412940069195226,0.248996572440216,0.0511142186752314,0.935695815516165,5646,2330,191,3,1.22583177841232,0.0208411073217964,,TRUE,TRUE,none,log_int
hh,n_migrants_male,Migration — HH,tx_log_int_cmig_cfx_blk_none,25,0.0383741479035436,"",1.19596541786744,3.83741479035436,3.20863357169389,0.0326835035125341,0.241819058562748,5646,2330,191,3,0.794123036163683,0.00727412605265065,,TRUE,TRUE,none,log_int
hh,n_migrants_female,Migration — HH,tx_log_int_cmig_cfx_blk_none,25,-0.0388567588921477,"",0.333107306323106,-3.88567588921477,-11.6649374404468,0.0317274554842127,0.222202795293623,5646,2330,191,3,0.738474702967915,0.0108683642878026,,TRUE,TRUE,none,log_int
hh,share_male_migrants,Migration — HH,tx_log_int_cmig_cfx_blk_none,25,0.0305290159866279,"",0.785918230777529,3.05290159866279,3.8845028389817,0.0241682040607336,0.20806905776204,5646,2330,191,3,0.350327165921644,0.00280485294336652,,TRUE,TRUE,none,log_int
hh,share_long_term_migrants,Migration — HH,tx_log_int_cmig_cfx_blk_none,25,-0.0431620618874469,"",0.421682623538519,-4.31620618874469,-10.2356747653616,0.0403429162290115,0.28603078493389,5041,2330,191,3,0.463160790627967,0.00354149056243214,,TRUE,TRUE,none,log_int
hh,mig_reason_work,Migration — HH,tx_log_int_cmig_cfx_blk_none,25,0.0160023581211141,"",0.799457535175454,1.60023581211141,2.00165204742265,0.0303091624067609,0.598135546728108,5646,2330,191,3,0.400440217262597,0.00137924324508054,,TRUE,TRUE,none,log_int
hh,mig_reason_education,Migration — HH,tx_log_int_cmig_cfx_blk_none,25,0.00566626405040004,"",0.210544160027123,0.566626405040004,2.691247313471,0.0205251456325227,0.78279856827938,5646,2330,191,3,0.407729687840206,0.00392893650999526,,TRUE,TRUE,none,log_int
hh,mig_reason_marriage_family,Migration — HH,tx_log_int_cmig_cfx_blk_none,25,-0.0426318726591857,**,0.0945923037803017,-4.26318726591857,-45.0690711140746,0.0175044289070161,0.0157946081560534,5646,2330,191,3,0.292675794697934,0.0054002935741958,,TRUE,TRUE,none,log_int
hh,any_shock,Shocks & coping,tx_log_int_cmig_cfx_blk_none,25,,"",1,,,,,5263,3567,191,3,0,,degenerate,TRUE,TRUE,none,log_int
hh,n_shocks,Shocks & coping,tx_log_int_cmig_cfx_blk_none,25,-0.520976172836936,*,1.55253657609728,-52.0976172836936,-33.5564508339346,0.294869836598889,0.0789754765980063,3142,3567,191,3,1.04926388530672,0.0569386543135952,,TRUE,TRUE,none,log_int
hh,total_loss_rs,Shocks & coping,tx_log_int_cmig_cfx_blk_none,25,-1825.15324500595,"",92775.0425612768,-182515.324500595,-1.96728904090824,23228.7512409788,0.937460503032675,3142,3567,191,3,218586.871372293,0.0126994983599582,,TRUE,TRUE,none,log_int
hh,health_shock_any,Shocks & coping,tx_log_int_cmig_cfx_blk_none,25,-0.121815471436965,"",0.413452403572107,-12.1815471436965,-29.462997526321,0.0985112936893427,0.217878271944052,3142,3567,191,3,0.492499340607942,0.00748983534678704,,TRUE,TRUE,none,log_int
hh,death_shock_any,Shocks & coping,tx_log_int_cmig_cfx_blk_none,25,0.00460574659599999,"",0.0490214706441193,0.460574659599999,9.39536602122013,0.0332629406627983,0.890029604109765,3142,3567,191,3,0.215933382084927,0.00277987739405072,,TRUE,TRUE,none,log_int
hh,natural_disaster_shock_any,Shocks & coping,tx_log_int_cmig_cfx_blk_none,25,-0.101741874941354,"",0.435303059091773,-10.1741874941354,-23.372653331137,0.125326750804343,0.41798327480884,3142,3567,191,3,0.495843746388442,0.0267882913432912,,TRUE,TRUE,none,log_int
hh,agricultural_shock_any,Shocks & coping,tx_log_int_cmig_cfx_blk_none,25,-0.0417610890521375,"",0.137564126923808,-4.17610890521375,-30.3575430499171,0.0574587072660012,0.468302148857307,3142,3567,191,3,0.344474650029511,0.0135258457001914,,TRUE,TRUE,none,log_int
hh,economic_shock_any,Shocks & coping,tx_log_int_cmig_cfx_blk_none,25,-0.00859241707230988,"",0.298308949268478,-0.859241707230988,-2.88037522621445,0.124242235251573,0.944941019617541,3142,3567,191,3,0.457559285495504,0.0013197899936408,,TRUE,TRUE,none,log_int
hh,any_coping_reported,Shocks & coping,tx_log_int_cmig_cfx_blk_none,25,-0.140651401333834,"",0.44993349800494,-14.0651401333834,-31.2604867069244,0.0918582310949154,0.127500432121366,3142,3567,191,3,0.497534299783541,0.0127661251391756,,TRUE,TRUE,none,log_int
hh,cope_savings_any,Shocks & coping,tx_log_int_cmig_cfx_blk_none,25,-0.102850557090063,"",0.143454303629109,-10.2850557090063,-71.6956929754971,0.0977392986594976,0.294090726175082,3142,3567,191,3,0.350568848898935,0.0257343634350483,,TRUE,TRUE,none,log_int
hh,cope_borrow_any,Shocks & coping,tx_log_int_cmig_cfx_blk_none,25,-0.0351131775337375,"",0.16074482234467,-3.51131775337375,-21.8440488605272,0.0554931633380013,0.527710354707343,3142,3567,191,3,0.36733031756173,0.00236676886362841,,TRUE,TRUE,none,log_int
hh,cope_sell_assets_any,Shocks & coping,tx_log_int_cmig_cfx_blk_none,25,-0.0782834774717544,"",0.164164924947748,-7.82834774717544,-47.6858729090097,0.106912230144749,0.464996147208867,3142,3567,191,3,0.370460360786331,0.0231884630646068,,TRUE,TRUE,none,log_int
hh,cope_migration_remittance_any,Shocks & coping,tx_log_int_cmig_cfx_blk_none,25,-0.0420920034951631,"",0.0676420292608778,-4.20920034951631,-62.2275883132144,0.0514013636183658,0.413944830225929,3142,3567,191,3,0.251154475226479,0.021132356932105,,TRUE,TRUE,none,log_int
hh,cope_public_private_aid_any,Shocks & coping,tx_log_int_cmig_cfx_blk_none,25,0.0622118376267329,"",0.16264487934638,6.22118376267329,38.250105307184,0.0723229310899839,0.390838551023323,3142,3567,191,3,0.369076421154384,0.0399414564214663,,TRUE,TRUE,none,log_int
hh,public_support_any,Social protection,tx_log_int_cmig_cfx_blk_none,25,-0.0526039614725415,**,0.361632857500626,-5.26039614725415,-14.5462339445885,0.0204583126706084,0.0108972428524972,11844,4130,191,3,0.48049329557092,0.00194255608922989,,TRUE,TRUE,none,log_int
hh,public_support_amt,Social protection,tx_log_int_cmig_cfx_blk_none,25,1500.11073242724,"",6013.76667501461,150011.073242724,24.9446114805176,4196.32421984226,0.721127708274939,11844,4130,191,3,24919.7585362264,0.0326426845853913,,TRUE,TRUE,none,log_int
hh,public_cash_any,Social protection,tx_log_int_cmig_cfx_blk_none,25,-0.0517099689806529,**,0.346189164370983,-5.17099689806529,-14.9369114641727,0.019987088652577,0.0104237737696985,11844,4130,191,3,0.475774235682131,0.00205169751400569,,TRUE,TRUE,none,log_int
hh,public_cash_amt,Social protection,tx_log_int_cmig_cfx_blk_none,25,1382.8884624864,"",5931.69838884715,138288.84624864,23.3135330192534,4228.99702192934,0.744026702445515,11844,4130,191,3,24763.6607323553,0.0330236057816112,,TRUE,TRUE,none,log_int
hh,demographic_cash_any,Social protection,tx_log_int_cmig_cfx_blk_none,25,-0.0256837134664209,"",0.253026129059187,-2.56837134664209,-10.1506170773427,0.0159993043021729,0.110088179670531,11844,4130,191,3,0.434763943222909,0.00133525307700388,,TRUE,TRUE,none,log_int
hh,disaster_cash_any,Social protection,tx_log_int_cmig_cfx_blk_none,25,-0.0360146337699484,*,0.125219133483596,-3.60146337699484,-28.7612865286808,0.0183170424059463,0.050734210196968,11844,4130,191,3,0.330981037424044,0.0061333338385885,,TRUE,TRUE,none,log_int
hh,public_inkind_any,Social protection,tx_log_int_cmig_cfx_blk_none,25,-0.00532527798345421,"",0.0273812505217464,-0.532527798345421,-19.4486295621335,0.0106232650387001,0.61675121090798,11844,4130,191,3,0.163198471227293,0.00200155130535518,,TRUE,TRUE,none,log_int
hh,public_work_any,Social protection,tx_log_int_cmig_cfx_blk_none,25,0.0082380309502322,"",0.00742966858669338,0.82380309502322,110.880194104305,0.00611724496645011,0.17968437533203,11844,4130,191,3,0.0858783108774298,0.000583507534687056,,TRUE,TRUE,none,log_int
hh,private_support_any,Social protection,tx_log_int_cmig_cfx_blk_none,25,-0.0680003367535927,"",0.123883462726438,-6.80003367535927,-54.8905683269061,0.0434954112770486,0.119624679549779,11844,4130,191,3,0.329462306945134,0.0410503287139739,,TRUE,TRUE,none,log_int
hh,ngo_support_any,Social protection,tx_log_int_cmig_cfx_blk_none,25,-0.00934559909319225,"",0.0479171884130562,-0.934559909319225,-19.5036466092944,0.0184289960455497,0.6126630023916,11844,4130,191,3,0.213599953678123,0.0432263145453677,,TRUE,TRUE,none,log_int
hh,remittance_any,Social protection,tx_log_int_cmig_cfx_blk_none,25,-0.0058078142872522,"",0.712496869521663,-0.58078142872522,-0.815135411212585,0.0420912012417031,0.890401024396294,11844,4130,191,3,0.452617037041383,0.00436555464007538,,TRUE,TRUE,none,log_int
hh,remittance_amt,Social protection,tx_log_int_cmig_cfx_blk_none,25,701.168442988047,"",980.933800818098,70116.8442988047,71.4796903117492,456.307018204428,0.126051095058961,11844,4130,191,3,6639.37196534542,0.00983098363057266,,TRUE,TRUE,none,log_int
hh,agro_hh,Land — agriculture,tx_log_int_cmig_cfx_blk_none,50,0.00191228383766509,"",0.951713102409639,0.191228383766509,0.20093070409805,0.0248688709472918,0.938798829943887,10509,3657,169,3,0.214381900187361,0.00386857662683671,,TRUE,TRUE,none,log_int
hh,n_plots_owned,Land — agriculture,tx_log_int_cmig_cfx_blk_none,50,0.00530427699600254,"",1.8288799821866,0.530427699600254,0.29002870869967,0.0101436129005539,0.601720334019996,8856,3124,169,3,1.20589376482017,0.0169041988891191,,TRUE,TRUE,none,log_int
hh,total_owned_area_sqm,Land — agriculture,tx_log_int_cmig_cfx_blk_none,50,-27.5142652284111,"",5484.48552872763,-2751.42652284111,-0.501674497713448,55.7592205468418,0.62234064685337,8856,3124,169,3,6981.54368462641,0.000804464913474856,,TRUE,TRUE,none,log_int
hh,cultivated_area_sqm,Land — agriculture,tx_log_int_cmig_cfx_blk_none,50,-95.5734044288951,"",4413.93825962081,-9557.34044288951,-2.16526373518205,154.795289406986,0.537794973892676,8856,3124,169,3,5834.53061055234,0.000221739108893115,,TRUE,TRUE,none,log_int
hh,cultivated_area_total_sqm,Land — agriculture,tx_log_int_cmig_cfx_blk_none,50,-16.1043479028023,"",3880.70484578466,-1610.43479028023,-0.414985126227659,137.383453886911,0.906824243303999,10509,3657,169,3,5630.27824724116,0.00092051424118833,,TRUE,TRUE,none,log_int
hh,rented_in_area_sqm,Land — agriculture,tx_log_int_cmig_cfx_blk_none,50,32.550921882275,"",1128.82655756212,3255.0921882275,2.88360702219604,470.104600525994,0.944904313483158,1305,628,140,3,2531.26843681017,0.0164597280452194,,TRUE,TRUE,none,log_int
hh,share_self_wet,Land use — wet/dry,tx_log_int_cmig_cfx_blk_none,50,-0.039196452430628,**,0.842892823981961,-3.9196452430628,-4.65022969889074,0.0151630440212792,0.0105871055843936,8848,3123,169,3,0.321071217018462,0.00230591219840748,,TRUE,TRUE,none,log_int
hh,share_rented_out_wet,Land use — wet/dry,tx_log_int_cmig_cfx_blk_none,50,0.0240738965330965,**,0.0719684298049361,2.40738965330965,33.4506346718229,0.0116031869784466,0.0395327969745262,8856,3124,169,3,0.237800819018579,0.00153580748635584,,TRUE,TRUE,none,log_int
hh,share_fallow_wet,Land use — wet/dry,tx_log_int_cmig_cfx_blk_none,50,0.00790948121783882,"",0.0757938497590308,0.790948121783882,10.4355185057695,0.0125691652706653,0.530022778572257,8848,3123,169,3,0.217212826143355,0.00473485422239428,,TRUE,TRUE,none,log_int
hh,share_self_dry,Land use — wet/dry,tx_log_int_cmig_cfx_blk_none,50,-0.0958604811391788,***,0.655848080888471,-9.58604811391788,-14.6162631152808,0.0361703839035387,0.00881181427761949,8848,3123,169,3,0.429448480126574,0.0148432172942836,,TRUE,TRUE,none,log_int
hh,share_fallow_dry,Land use — wet/dry,tx_log_int_cmig_cfx_blk_none,50,0.0733044470668945,*,0.275300369392291,7.33044470668945,26.6270790804639,0.0373233945702934,0.0511760596649259,8848,3123,169,3,0.401504326381559,0.0158511269598172,,TRUE,TRUE,none,log_int
hh,share_both_seasons,Land use — wet/dry,tx_log_int_cmig_cfx_blk_none,50,-0.0945684540776853,***,0.649820225735268,-9.45684540776853,-14.5530179474918,0.0357150548311401,0.00887173883445457,8848,3123,169,3,0.431942688938914,0.0139244916384792,,TRUE,TRUE,none,log_int
hh,n_crops_total,Cropping,tx_log_int_cmig_cfx_blk_none,50,-0.427600404489538,*,3.54146816803811,-42.7600404489538,-12.0740998986987,0.227004057985408,0.0613376872511945,8671,3600,169,3,2.26642157985992,0.0115479883949576,,TRUE,TRUE,none,log_int
hh,multi_season,Cropping,tx_log_int_cmig_cfx_blk_none,50,-0.0455572807125935,"",0.764183629276743,-4.55572807125935,-5.96156198160263,0.0428092628965829,0.288768845340748,8671,3600,169,3,0.424530945284999,0.0108862251615062,,TRUE,TRUE,none,log_int
hh,grows_staple,Cropping,tx_log_int_cmig_cfx_blk_none,50,0.000170912300235519,"",0.91056734517107,0.0170912300235519,0.0187698692624882,0.0220128261893109,0.993814327549608,8671,3600,169,3,0.285382678352335,0.00137814480915022,,TRUE,TRUE,none,log_int
hh,grows_cashcrop,Cropping,tx_log_int_cmig_cfx_blk_none,50,-0.00906393010777325,"",0.20560848852317,-0.906393010777325,-4.40834431150046,0.04277915029541,0.832459602121813,8671,3600,169,3,0.404167445920105,0.00122608538551328,,TRUE,TRUE,none,log_int
hh,grows_horticulture,Cropping,tx_log_int_cmig_cfx_blk_none,50,-0.133339157668847,***,0.381117366825466,-13.3339157668847,-34.9863767110646,0.0492251697187345,0.00745305150142442,8671,3600,169,3,0.485687615729516,0.00762370702604065,,TRUE,TRUE,none,log_int
hh,crop_simpson_diversity,Cropping,tx_log_int_cmig_cfx_blk_none,50,-0.0952221450229315,***,0.220573613441766,-9.52221450229315,-43.1702339808979,0.0311795280888194,0.00267268387984255,2618,1968,169,3,0.249885595690561,0.00825437104410876,,TRUE,TRUE,none,log_int
hh,staple_value_share,Cropping,tx_log_int_cmig_cfx_blk_none,50,0.00446937846677178,"",0.549480513389996,0.446937846677178,0.813382523649136,0.0397988558815798,0.910736341919163,2618,1968,169,3,0.469153419921592,0.014787677609759,,TRUE,TRUE,none,log_int
hh,food_exp_total_7day,Consumption — food,tx_log_int_cmig_cfx_blk_none,50,0.93243051523451,"",2307.51674887048,93.243051523451,0.0404083964153643,119.47255983631,0.993782186841418,10509,3657,169,3,1199.04132379575,0.00242772217371667,,TRUE,TRUE,none,log_int
hh,food_exp_protein_7day,Consumption — food,tx_log_int_cmig_cfx_blk_none,50,-17.2264414643313,"",737.136907003012,-1722.64414643313,-2.33693921721666,65.8665496743525,0.79399993274334,10509,3657,169,3,597.368740192583,0.000440969333227459,,TRUE,TRUE,none,log_int
hh,food_exp_staples_7day,Consumption — food,tx_log_int_cmig_cfx_blk_none,50,10.154229455829,"",657.126741340362,1015.4229455829,1.54524672593862,36.9058272070672,0.783547600305952,10509,3657,169,3,424.375514318,0.00467783414034306,,TRUE,TRUE,none,log_int
hh,food_insec_any,Consumption — food,tx_log_int_cmig_cfx_blk_none,50,-0.00634906688393508,"",0.120670180722892,-0.634906688393508,-5.26150441302077,0.0307956020055066,0.836909337762379,10509,3657,169,3,0.325758924369377,0.00247735687926076,,TRUE,TRUE,none,log_int
hh,food_insec_score,Consumption — food,tx_log_int_cmig_cfx_blk_none,50,-0.0449966512842007,"",0.768072289156627,-4.49966512842007,-5.85838753974691,0.212121410896535,0.832265199068474,10509,3657,169,3,2.39921639362598,0.00191415710464826,,TRUE,TRUE,none,log_int
hh,food_insec_worried,Consumption — food,tx_log_int_cmig_cfx_blk_none,50,-0.00647285293157239,"",0.120764307228916,-0.647285293157239,-5.35990565432775,0.0308343355298789,0.83398171154948,10509,3657,169,3,0.325868508219041,0.00239691549767174,,TRUE,TRUE,none,log_int
hh,nonfood_exp_30day,Consumption — non-food,tx_log_int_cmig_cfx_blk_none,50,60.6423593774957,"",1809.11455195783,6064.23593774957,3.3520464092154,404.087567402495,0.880887577591494,10509,3657,169,3,4937.22048182876,0.000245190624928116,,TRUE,TRUE,none,log_int
hh,nonfood_exp_12m,Consumption — non-food,tx_log_int_cmig_cfx_blk_none,50,34769.0158695063,"",98999.6704913404,3476901.58695063,35.1203349434861,28154.8977227976,0.218585030288051,10509,3657,169,3,242980.473686109,0.00244082532176071,,TRUE,TRUE,none,log_int
hh,nonfood_communication_12m,Consumption — non-food,tx_log_int_cmig_cfx_blk_none,50,160.257638990855,"",1032.56984186747,16025.7638990855,15.5202711228733,340.375394387214,0.63837562785227,10509,3657,169,3,3828.35278096847,0.00174060720106661,,TRUE,TRUE,none,log_int
hh,nonfood_transport_12m,Consumption — non-food,tx_log_int_cmig_cfx_blk_none,50,3775.41112388353,"",14330.6407473645,377541.112388353,26.345026649125,8615.42328444048,0.661793093889461,10509,3657,169,3,114558.458098552,0.000172492295323012,,TRUE,TRUE,none,log_int
hh,nonfood_entertainment_leisure_12m,Consumption — non-food,tx_log_int_cmig_cfx_blk_none,50,-235.697268490807,"",521.009789156627,-23569.7268490807,-45.2385489478685,252.255041123794,0.351458742751207,10509,3657,169,3,3245.64102510443,0.000254977222049257,,TRUE,TRUE,none,log_int
hh,nonfood_ceremonies_12m,Consumption — non-food,tx_log_int_cmig_cfx_blk_none,50,6641.68887799432,"",27291.3228539157,664168.887799432,24.3362658290542,4699.93947136181,0.159463612425073,10509,3657,169,3,70646.5966354098,0.000569068208475243,,TRUE,TRUE,none,log_int
hh,nonfood_fuel_lighting_12m,Consumption — non-food,tx_log_int_cmig_cfx_blk_none,50,879.013024279996,*,4835.4469126506,87901.3024279996,18.1785270350152,476.763730984777,0.0669873117500967,10509,3657,169,3,4595.81713237067,0.0154207987217625,,TRUE,TRUE,none,log_int
hh,nonfood_clothing_footwear_12m,Consumption — non-food,tx_log_int_cmig_cfx_blk_none,50,1594.76572817432,"",12368.9598079819,159476.572817432,12.8932889501766,1186.61766553635,0.180773760564302,10509,3657,169,3,9396.16551797078,0.0044596568667854,,TRUE,TRUE,none,log_int
hh,any_enrolled,Education spending,tx_log_int_cmig_cfx_blk_none,50,-0.0228942828880602,*,0.653721682847896,-2.28942828880602,-3.50214525366861,0.0131294538826791,0.0830345996179813,10274,3657,169,3,0.475805835372829,0.00409278987023509,,TRUE,TRUE,none,log_int
hh,n_enrolled,Education spending,tx_log_int_cmig_cfx_blk_none,50,-0.045064007460395,*,1.22006472491909,-4.5064007460395,-3.69357514728436,0.0260299819964095,0.0852457775548671,10274,3657,169,3,1.16367397129501,0.00527992771831776,,TRUE,TRUE,none,log_int
hh,n_private_school,Education spending,tx_log_int_cmig_cfx_blk_none,50,-0.00998360563752843,"",0.389015800494955,-0.998360563752843,-2.56637535668886,0.0223257984885782,0.655322542611129,10274,3657,169,3,0.741705999027605,0.000357518701924575,,TRUE,TRUE,none,log_int
hh,n_scholarship,Education spending,tx_log_int_cmig_cfx_blk_none,50,0.03802745995208,"",0.267656577193984,3.802745995208,14.2075566947565,0.0305487398113967,0.214934258212566,10274,3657,169,3,0.641522886565025,0.00394369452817567,,TRUE,TRUE,none,log_int
hh,edu_spend_total_12m,Education spending,tx_log_int_cmig_cfx_blk_none,50,-1718.3317724812,"",16884.7015990862,-171833.17724812,-10.1768560279099,2638.26080369054,0.51573481482131,10274,3657,169,3,53231.5456828146,0.000637885686201267,,TRUE,TRUE,none,log_int
hh,edu_spend_per_enrolled,Education spending,tx_log_int_cmig_cfx_blk_none,50,420.783070725185,"",14381.7402522395,42078.3070725185,2.92581470215095,1797.24056755004,0.815171231082981,6405,2696,169,3,25708.0475449591,0.00129109075337974,,TRUE,TRUE,none,log_int
hh,edu_spend_tuition_12m,Education spending,tx_log_int_cmig_cfx_blk_none,50,-2311.16228679034,"",8205.76308775938,-231116.228679034,-28.1651110575922,2491.69950120982,0.354974524084282,10274,3657,169,3,48024.1774567663,0.000928213698923597,,TRUE,TRUE,none,log_int
hh,edu_spend_books_12m,Education spending,tx_log_int_cmig_cfx_blk_none,50,72.4863921241237,"",2100.30839520274,7248.63921241237,3.45122612896696,180.207168924394,0.688019281912222,10274,3657,169,3,2696.62327487663,0.00470479843678329,,TRUE,TRUE,none,log_int
hh,any_insured,Health,tx_log_int_cmig_cfx_blk_none,50,0.0132143572569606,"",0.0376927470017133,1.32143572569606,35.0580902377848,0.011072722737686,0.234389311816854,10274,3657,169,3,0.190461168371737,0.000963037636864561,,TRUE,TRUE,none,log_int
hh,n_insured,Health,tx_log_int_cmig_cfx_blk_none,50,0.0221780939259606,"",0.0412145440700552,2.21780939259606,53.8113290499173,0.0141430680888687,0.118733634892864,10274,3657,169,3,0.217544188187485,0.00164964731231843,,TRUE,TRUE,none,log_int
hh,n_chronic,Health,tx_log_int_cmig_cfx_blk_none,50,0.122907929233597,"",0.89586902722254,12.2907929233597,13.7194082504056,0.148131236186467,0.407872708917994,10274,3657,169,3,1.07509917702327,0.00377356171118715,,TRUE,TRUE,none,log_int
hh,n_acute_illness,Health,tx_log_int_cmig_cfx_blk_none,50,-0.156199922028688,"",1.38435179897202,-15.6199922028688,-11.283253443574,0.258925284469391,0.547147631760283,10274,3657,169,3,1.54667158673576,0.00931509589064028,,TRUE,TRUE,none,log_int
hh,any_health_spending,Health,tx_log_int_cmig_cfx_blk_none,50,-0.0529252265687524,**,0.784028174376547,-5.29252265687524,-6.75042406618081,0.0248391928466986,0.0345677152672627,10274,3657,169,3,0.411514416467433,0.00142170589814306,,TRUE,TRUE,none,log_int
hh,hlt_spend_total,Health,tx_log_int_cmig_cfx_blk_none,50,2435.04887913044,"",12408.7061679041,243504.887913044,19.623712949452,2644.28429080515,0.358437408016854,10274,3657,169,3,39652.3261788871,0.00152726536026504,,TRUE,TRUE,none,log_int
hh,hlt_spend_medicines,Health,tx_log_int_cmig_cfx_blk_none,50,1414.32826057685,**,1525.92356748525,141432.826057685,92.68670402068,661.141718402613,0.0338619605022839,10274,3657,169,3,7454.4712087803,0.00221250722071475,,TRUE,TRUE,none,log_int
hh,hlt_spend_hospital,Health,tx_log_int_cmig_cfx_blk_none,50,914.641555947432,"",7721.91262135922,91464.1555947432,11.8447540239899,2045.39478582675,0.655327462977066,10274,3657,169,3,31517.5192402945,0.00146767401209968,,TRUE,TRUE,none,log_int
hh,has_enterprise,Enterprise,tx_log_int_cmig_cfx_blk_none,50,0.00579925908034278,"",0.172439759036145,0.579925908034278,3.36306378108961,0.0123168109666603,0.638365079250667,10509,3657,169,3,0.377779991609172,0.00061711384176899,,TRUE,TRUE,none,log_int
hh,n_enterprises,Enterprise,tx_log_int_cmig_cfx_blk_none,50,0.00831101295127454,"",0.18702936746988,0.831101295127454,4.44369409131055,0.0148567046039606,0.576625863967224,10509,3657,169,3,0.427714971285447,0.000621241303282116,,TRUE,TRUE,none,log_int
hh,n_workers_total,Enterprise,tx_log_int_cmig_cfx_blk_none,50,0.00625183517079194,"",0.307605421686747,0.625183517079194,2.03242034438475,0.0405283357665572,0.877591171891094,10509,3657,169,3,0.987674463331445,0.000186848788572669,,TRUE,TRUE,none,log_int
hh,revenue_12m,Enterprise,tx_log_int_cmig_cfx_blk_none,50,4348.88356021736,"",92816.0822665663,434888.356021736,4.68548494400727,34575.1085375839,0.900055865515103,10509,3657,169,3,605377.684712285,0.00119926631627099,,TRUE,TRUE,none,log_int
hh,expenses_12m,Enterprise,tx_log_int_cmig_cfx_blk_none,50,51907.9344306855,"",66341.8127823795,5190793.44306855,78.2431655899404,34870.5050702983,0.13846972745627,10509,3657,169,3,550121.513898321,0.00250069720250634,,TRUE,TRUE,none,log_int
hh,profit_12m,Enterprise,tx_log_int_cmig_cfx_blk_none,50,-47559.0508704688,"",26474.2694841868,-4755905.08704688,-179.642542729559,36768.0278471058,0.197617526082948,10509,3657,169,3,388368.986617278,0.000859476048500563,,TRUE,TRUE,none,log_int
hh,capex_12m,Enterprise,tx_log_int_cmig_cfx_blk_none,50,27328.3244025321,"",22295.5568524096,2732832.44025321,122.572961884011,22401.157784274,0.224193070183985,10509,3657,169,3,221722.272898386,0.0011045650505902,,TRUE,TRUE,none,log_int
