"lgcode","country","mun_mig_pop_2001","mun_pop_2001","mun_mig_share_2001"
50801,"Germany",3,44639,0.0000672058065816887
50801,"Hong Kong SAR China",21,44639,0.000470440646071821
50801,"Japan",7,44639,0.000156813548690607
50801,"Kuwait",14,44639,0.000313627097381214
50801,"Malaysia",20,44639,0.000448038710544591
50801,"Maldives",1,44639,0.0000224019355272296
50801,"Others",19,44639,0.000425636775017362
50801,"Qatar",66,44639,0.00147852774479715
50801,"Saudi Arabia",205,44639,0.00459239678308206
50801,"Singapore",2,44639,0.0000448038710544591
50801,"South Korea",20,44639,0.000448038710544591
50801,"United Arab Emirates",54,44639,0.0012097045184704
50801,"United Kingdom",7,44639,0.000156813548690607
50801,"United States",1,44639,0.0000224019355272296
50802,"Australia",30,91252,0.000328759917590847
50802,"Bahrain",15,91252,0.000164379958795424
50802,"Bangladesh",12,91252,0.000131503967036339
50802,"China",33,91252,0.000361635909349932
50802,"Germany",10,91252,0.000109586639196949
50802,"Hong Kong SAR China",292,91252,0.00319992986455091
50802,"Japan",69,91252,0.000756147810458949
50802,"Kuwait",31,91252,0.000339718581510542
50802,"Malaysia",47,91252,0.000515057204225661
50802,"Maldives",2,91252,0.0000219173278393898
50802,"Others",128,91252,0.00140270898172095
50802,"Pakistan",5,91252,0.0000547933195984746
50802,"Qatar",89,91252,0.000975321088852847
50802,"Russia",6,91252,0.0000657519835181695
50802,"Saudi Arabia",312,91252,0.00341910314294481
50802,"Singapore",51,91252,0.00055889185990444
50802,"South Korea",106,91252,0.00116161837548766
50802,"United Arab Emirates",87,91252,0.000953403761013457
50802,"United Kingdom",161,91252,0.00176434489107088
50802,"United States",73,91252,0.000799982466137729
50803,"Australia",4,44591,0.0000897042003991837
50803,"Bahrain",1,44591,0.0000224260500997959
50803,"Bangladesh",3,44591,0.0000672781502993878
50803,"Germany",2,44591,0.0000448521001995918
50803,"Hong Kong SAR China",22,44591,0.00049337310219551
50803,"Japan",4,44591,0.0000897042003991837
50803,"Kuwait",16,44591,0.000358816801596735
50803,"Malaysia",75,44591,0.00168195375748469
50803,"Maldives",1,44591,0.0000224260500997959
50803,"Others",13,44591,0.000291538651297347
50803,"Qatar",70,44591,0.00156982350698571
50803,"Saudi Arabia",172,44591,0.0038572806171649
50803,"Singapore",3,44591,0.0000672781502993878
50803,"South Korea",15,44591,0.000336390751496939
50803,"Sri Lanka",2,44591,0.0000448521001995918
50803,"United Arab Emirates",38,44591,0.000852189903792245
50803,"United Kingdom",1,44591,0.0000224260500997959
50803,"United States",13,44591,0.000291538651297347
50804,"China",2,30434,0.0000657159755536571
50804,"Hong Kong SAR China",13,30434,0.000427153841098771
50804,"Kuwait",6,30434,0.000197147926660971
50804,"Malaysia",56,30434,0.0018400473155024
50804,"Others",1,30434,0.0000328579877768285
50804,"Qatar",34,30434,0.00111717158441217
50804,"Saudi Arabia",122,30434,0.00400867450877308
50804,"Singapore",3,30434,0.0000985739633304856
50804,"South Korea",15,30434,0.000492869816652428
50804,"Sri Lanka",1,30434,0.0000328579877768285
50804,"United Arab Emirates",14,30434,0.0004600118288756
50804,"United Kingdom",1,30434,0.0000328579877768285
50804,"United States",1,30434,0.0000328579877768285
50805,"Bangladesh",2,40870,0.0000489356496207487
50805,"Hong Kong SAR China",1,40870,0.0000244678248103744
50805,"Japan",1,40870,0.0000244678248103744
50805,"Kuwait",5,40870,0.000122339124051872
50805,"Malaysia",12,40870,0.000293613897724492
50805,"Others",3,40870,0.0000734034744311231
50805,"Qatar",11,40870,0.000269146072914118
50805,"Saudi Arabia",47,40870,0.00114998776608759
50805,"South Korea",1,40870,0.0000244678248103744
50805,"United Arab Emirates",3,40870,0.0000734034744311231
50805,"United States",1,40870,0.0000244678248103744
50806,"Australia",1,29902,0.0000334425790916995
50806,"Bahrain",2,29902,0.0000668851581833991
50806,"Bhutan",1,29902,0.0000334425790916995
50806,"Hong Kong SAR China",2,29902,0.0000668851581833991
50806,"Japan",1,29902,0.0000334425790916995
50806,"Kuwait",3,29902,0.000100327737275099
50806,"Malaysia",11,29902,0.000367868370008695
50806,"Others",9,29902,0.000300983211825296
50806,"Qatar",14,29902,0.000468196107283794
50806,"Russia",1,29902,0.0000334425790916995
50806,"Saudi Arabia",66,29902,0.00220721022005217
50806,"South Korea",1,29902,0.0000334425790916995
50806,"Sri Lanka",1,29902,0.0000334425790916995
50806,"United Arab Emirates",7,29902,0.000234098053641897
50806,"United States",2,29902,0.0000668851581833991
50807,"Bahrain",5,33258,0.000150339767875398
50807,"Germany",1,33258,0.0000300679535750797
50807,"Hong Kong SAR China",10,33258,0.000300679535750797
50807,"Kuwait",4,33258,0.000120271814300319
50807,"Malaysia",9,33258,0.000270611582175717
50807,"Others",5,33258,0.000150339767875398
50807,"Qatar",32,33258,0.00096217451440255
50807,"Saudi Arabia",108,33258,0.00324733898610861
50807,"Singapore",5,33258,0.000150339767875398
50807,"South Korea",4,33258,0.000120271814300319
50807,"United Arab Emirates",16,33258,0.000481087257201275
50807,"United Kingdom",5,33258,0.000150339767875398
50807,"United States",1,33258,0.0000300679535750797
50808,"Australia",14,77484,0.000180682463476331
50808,"Bahrain",11,77484,0.000141964792731403
50808,"Bangladesh",4,77484,0.0000516235609932373
50808,"China",21,77484,0.000271023695214496
50808,"Germany",11,77484,0.000141964792731403
50808,"Hong Kong SAR China",234,77484,0.00301997831810438
50808,"Japan",46,77484,0.000593670951422229
50808,"Kuwait",35,77484,0.000451706158690826
50808,"Malaysia",42,77484,0.000542047390428992
50808,"Maldives",2,77484,0.0000258117804966187
50808,"Others",79,77484,0.00101956532961644
50808,"Pakistan",1,77484,0.0000129058902483093
50808,"Qatar",93,77484,0.00120024779309277
50808,"Russia",3,77484,0.000038717670744928
50808,"Saudi Arabia",437,77484,0.00563987403851118
50808,"Singapore",22,77484,0.000283929585462805
50808,"South Korea",162,77484,0.00209075422022611
50808,"United Arab Emirates",96,77484,0.0012389654638377
50808,"United Kingdom",112,77484,0.00144545970781064
50808,"United States",45,77484,0.00058076506117392
50809,"Australia",1,28270,0.0000353731871241599
50809,"Bahrain",9,28270,0.000318358684117439
50809,"China",1,28270,0.0000353731871241599
50809,"France",1,28270,0.0000353731871241599
50809,"Germany",1,28270,0.0000353731871241599
50809,"Hong Kong SAR China",32,28270,0.00113194198797312
50809,"Kuwait",2,28270,0.0000707463742483198
50809,"Malaysia",13,28270,0.000459851432614079
50809,"Others",8,28270,0.000282985496993279
50809,"Qatar",9,28270,0.000318358684117439
50809,"Saudi Arabia",82,28270,0.00290060134418111
50809,"Singapore",3,28270,0.00010611956137248
50809,"South Korea",12,28270,0.000424478245489919
50809,"United Arab Emirates",20,28270,0.000707463742483198
50809,"United Kingdom",9,28270,0.000318358684117439
50809,"United States",2,28270,0.0000707463742483198
50810,"Hong Kong SAR China",1,33399,0.0000299410161980898
50810,"Malaysia",1,33399,0.0000299410161980898
50810,"Others",1,33399,0.0000299410161980898
50810,"Qatar",6,33399,0.000179646097188539
50810,"Saudi Arabia",69,33399,0.00206593011766819
50810,"United Arab Emirates",1,33399,0.0000299410161980898
50811,"Australia",22,52569,0.000418497593638837
50811,"Bahrain",10,52569,0.000190226178926744
50811,"Bangladesh",3,52569,0.0000570678536780232
50811,"China",4,52569,0.0000760904715706976
50811,"Germany",8,52569,0.000152180943141395
50811,"Hong Kong SAR China",183,52569,0.00348113907435941
50811,"Japan",26,52569,0.000494588065209534
50811,"Kuwait",17,52569,0.000323384504175465
50811,"Malaysia",18,52569,0.000342407122068139
50811,"Others",41,52569,0.00077992733359965
50811,"Qatar",29,52569,0.000551655918887557
50811,"Russia",3,52569,0.0000570678536780232
50811,"Saudi Arabia",175,52569,0.00332895813121802
50811,"Singapore",14,52569,0.000266316650497441
50811,"South Korea",28,52569,0.000532633300994883
50811,"United Arab Emirates",71,52569,0.00135060587037988
50811,"United Kingdom",33,52569,0.000627746390458255
50811,"United States",42,52569,0.000798949951492324
50812,"Bangladesh",1,38647,0.0000258752296426631
50812,"Hong Kong SAR China",5,38647,0.000129376148213315
50812,"Malaysia",1,38647,0.0000258752296426631
50812,"Others",5,38647,0.000129376148213315
50812,"Qatar",10,38647,0.000258752296426631
50812,"Saudi Arabia",48,38647,0.00124201102284783
50812,"Singapore",1,38647,0.0000258752296426631
50812,"South Korea",1,38647,0.0000258752296426631
50812,"United Arab Emirates",2,38647,0.0000517504592853262
50813,"Australia",2,61155,0.0000327037854631674
50813,"Bahrain",5,61155,0.0000817594636579184
50813,"Bangladesh",2,61155,0.0000327037854631674
50813,"Hong Kong SAR China",1,61155,0.0000163518927315837
50813,"Japan",1,61155,0.0000163518927315837
50813,"Kuwait",5,61155,0.0000817594636579184
50813,"Malaysia",4,61155,0.0000654075709263347
50813,"Others",2,61155,0.0000327037854631674
50813,"Pakistan",2,61155,0.0000327037854631674
50813,"Qatar",72,61155,0.00117733627667403
50813,"Saudi Arabia",161,61155,0.00263265472978497
50813,"United Arab Emirates",4,61155,0.0000654075709263347
50813,"United States",2,61155,0.0000327037854631674
50814,"Qatar",3,34859,0.0000860609885538885
50814,"Saudi Arabia",31,34859,0.000889296881723515
50815,"Bahrain",1,32141,0.0000311129087458386
50815,"Hong Kong SAR China",2,32141,0.0000622258174916773
50815,"Malaysia",1,32141,0.0000311129087458386
50815,"Others",4,32141,0.000124451634983355
50815,"Qatar",48,32141,0.00149341961980026
50815,"Saudi Arabia",41,32141,0.00127562925857938
50815,"United Arab Emirates",1,32141,0.0000311129087458386
50816,"Qatar",1,31770,0.0000314762354422411
50816,"Saudi Arabia",6,31770,0.000188857412653447
50901,"Australia",5,63449,0.0000788034484389037
50901,"Bahrain",2,63449,0.0000315213793755615
50901,"Bangladesh",4,63449,0.0000630427587511229
50901,"China",4,63449,0.0000630427587511229
50901,"Germany",4,63449,0.0000630427587511229
50901,"Hong Kong SAR China",4,63449,0.0000630427587511229
50901,"Japan",2,63449,0.0000315213793755615
50901,"Kuwait",6,63449,0.0000945641381266844
50901,"Malaysia",22,63449,0.000346735173131176
50901,"Maldives",1,63449,0.0000157606896877807
50901,"Others",20,63449,0.000315213793755615
50901,"Pakistan",1,63449,0.0000157606896877807
50901,"Qatar",43,63449,0.000677709656574572
50901,"Russia",6,63449,0.0000945641381266844
50901,"Saudi Arabia",128,63449,0.00201736828003593
50901,"South Korea",20,63449,0.000315213793755615
50901,"United Arab Emirates",14,63449,0.00022064965562893
50901,"United Kingdom",8,63449,0.000126085517502246
50901,"United States",3,63449,0.0000472820690633422
50902,"Australia",2,54590,0.0000366367466568969
50902,"Bangladesh",2,54590,0.0000366367466568969
50902,"China",1,54590,0.0000183183733284484
50902,"Hong Kong SAR China",6,54590,0.000109910239970691
50902,"Japan",4,54590,0.0000732734933137937
50902,"Kuwait",2,54590,0.0000366367466568969
50902,"Malaysia",5,54590,0.0000915918666422422
50902,"Maldives",1,54590,0.0000183183733284484
50902,"Others",2,54590,0.0000366367466568969
50902,"Qatar",7,54590,0.000128228613299139
50902,"Saudi Arabia",94,54590,0.00172192709287415
50902,"Singapore",1,54590,0.0000183183733284484
50902,"South Korea",2,54590,0.0000366367466568969
50902,"United Arab Emirates",15,54590,0.000274775599926727
50902,"United Kingdom",6,54590,0.000109910239970691
50902,"United States",1,54590,0.0000183183733284484
50903,"Bangladesh",3,50886,0.0000589553118735998
50903,"Germany",1,50886,0.0000196517706245333
50903,"Japan",3,50886,0.0000589553118735998
50903,"Kuwait",4,50886,0.0000786070824981331
50903,"Malaysia",5,50886,0.0000982588531226663
50903,"Others",4,50886,0.0000786070824981331
50903,"Pakistan",1,50886,0.0000196517706245333
50903,"Qatar",17,50886,0.000334080100617066
50903,"Russia",1,50886,0.0000196517706245333
50903,"Saudi Arabia",56,50886,0.00110049915497386
50903,"Singapore",1,50886,0.0000196517706245333
50903,"South Korea",1,50886,0.0000196517706245333
50903,"United Arab Emirates",9,50886,0.000176865935620799
50903,"United Kingdom",2,50886,0.0000393035412490665
50903,"United States",2,50886,0.0000393035412490665
50904,"China",1,32060,0.0000311915159076731
50904,"Japan",1,32060,0.0000311915159076731
50904,"Kuwait",2,32060,0.0000623830318153462
50904,"Malaysia",1,32060,0.0000311915159076731
50904,"Qatar",8,32060,0.000249532127261385
50904,"Saudi Arabia",5,32060,0.000155957579538366
50904,"United Arab Emirates",1,32060,0.0000311915159076731
50905,"Australia",1,52081,0.0000192008601985369
50905,"Bangladesh",3,52081,0.0000576025805956107
50905,"Others",7,52081,0.000134406021389758
50905,"Pakistan",1,52081,0.0000192008601985369
50905,"Qatar",2,52081,0.0000384017203970738
50905,"Russia",1,52081,0.0000192008601985369
50905,"Saudi Arabia",19,52081,0.000364816343772201
50905,"South Korea",1,52081,0.0000192008601985369
50905,"United Arab Emirates",1,52081,0.0000192008601985369
50905,"United States",3,52081,0.0000576025805956107
50906,"Bangladesh",1,46590,0.0000214638334406525
50906,"China",1,46590,0.0000214638334406525
50906,"Others",1,46590,0.0000214638334406525
50906,"Qatar",4,46590,0.00008585533376261
50906,"Saudi Arabia",32,46590,0.00068684267010088
50906,"Sri Lanka",1,46590,0.0000214638334406525
50907,"Australia",1,68059,0.0000146931338985292
50907,"Germany",2,68059,0.0000293862677970584
50907,"Hong Kong SAR China",2,68059,0.0000293862677970584
50907,"Malaysia",7,68059,0.000102851937289705
50907,"Others",5,68059,0.0000734656694926461
50907,"Qatar",25,68059,0.00036732834746323
50907,"Russia",2,68059,0.0000293862677970584
50907,"Saudi Arabia",75,68059,0.00110198504238969
50907,"Singapore",2,68059,0.0000293862677970584
50907,"South Korea",7,68059,0.000102851937289705
50907,"United Arab Emirates",9,68059,0.000132238205086763
50907,"United Kingdom",1,68059,0.0000146931338985292
50907,"United States",7,68059,0.000102851937289705
50908,"Bangladesh",1,33540,0.0000298151460942159
50908,"Maldives",1,33540,0.0000298151460942159
50908,"Others",3,33540,0.0000894454382826476
50908,"Pakistan",2,33540,0.0000596302921884317
50908,"Qatar",15,33540,0.000447227191413238
50908,"Saudi Arabia",31,33540,0.000924269528920692
50909,"Bahrain",1,41561,0.0000240610187435336
50909,"China",1,41561,0.0000240610187435336
50909,"Hong Kong SAR China",1,41561,0.0000240610187435336
50909,"Japan",1,41561,0.0000240610187435336
50909,"Kuwait",9,41561,0.000216549168691802
50909,"Others",1,41561,0.0000240610187435336
50909,"Pakistan",4,41561,0.0000962440749741344
50909,"Qatar",193,41561,0.00464377661750198
50909,"Saudi Arabia",183,41561,0.00440316643006665
50909,"Singapore",1,41561,0.0000240610187435336
50909,"South Korea",2,41561,0.0000481220374870672
50909,"United Arab Emirates",9,41561,0.000216549168691802
50910,"Bahrain",1,38468,0.0000259956327337007
50910,"China",1,38468,0.0000259956327337007
50910,"Pakistan",2,38468,0.0000519912654674015
50910,"Qatar",25,38468,0.000649890818342519
50910,"Saudi Arabia",34,38468,0.000883851512945825
50910,"South Korea",1,38468,0.0000259956327337007
50910,"United Arab Emirates",5,38468,0.000129978163668504
51001,"Japan",1,22657,0.0000441364699651322
51001,"Malaysia",1,22657,0.0000441364699651322
51001,"Others",2,22657,0.0000882729399302644
51001,"Qatar",1,22657,0.0000441364699651322
51002,"Australia",4,125119,0.0000319695649741446
51002,"Bahrain",6,125119,0.0000479543474612169
51002,"Bangladesh",2,125119,0.0000159847824870723
51002,"Bhutan",2,125119,0.0000159847824870723
51002,"China",6,125119,0.0000479543474612169
51002,"France",1,125119,0.00000799239124353615
51002,"Germany",9,125119,0.0000719315211918254
51002,"Hong Kong SAR China",11,125119,0.0000879163036788977
51002,"Japan",11,125119,0.0000879163036788977
51002,"Kuwait",8,125119,0.0000639391299482892
51002,"Malaysia",24,125119,0.000191817389844868
51002,"Maldives",1,125119,0.00000799239124353615
51002,"Others",24,125119,0.000191817389844868
51002,"Pakistan",2,125119,0.0000159847824870723
51002,"Qatar",42,125119,0.000335680432228518
51002,"Russia",3,125119,0.0000239771737306085
51002,"Saudi Arabia",245,125119,0.00195813585466636
51002,"Singapore",35,125119,0.000279733693523765
51002,"South Korea",9,125119,0.0000719315211918254
51002,"United Arab Emirates",33,125119,0.000263748911036693
51002,"United Kingdom",37,125119,0.000295718476010838
51002,"United States",18,125119,0.000143863042383651
51003,"Australia",8,115759,0.0000691090973488023
51003,"Bahrain",1,115759,0.00000863863716860028
51003,"Bangladesh",8,115759,0.0000691090973488023
51003,"China",5,115759,0.0000431931858430014
51003,"Germany",4,115759,0.0000345545486744011
51003,"Hong Kong SAR China",4,115759,0.0000345545486744011
51003,"Japan",11,115759,0.0000950250088546031
51003,"Kuwait",3,115759,0.0000259159115058008
51003,"Malaysia",30,115759,0.000259159115058008
51003,"Maldives",1,115759,0.00000863863716860028
51003,"Others",16,115759,0.000138218194697605
51003,"Qatar",13,115759,0.000112302283191804
51003,"Russia",1,115759,0.00000863863716860028
51003,"Saudi Arabia",104,115759,0.000898418265534429
51003,"Singapore",4,115759,0.0000345545486744011
51003,"South Korea",4,115759,0.0000345545486744011
51003,"United Arab Emirates",44,115759,0.000380100035418412
51003,"United Kingdom",13,115759,0.000112302283191804
51003,"United States",10,115759,0.0000863863716860028
51004,"Australia",1,24716,0.0000404596212979447
51004,"Bahrain",1,24716,0.0000404596212979447
51004,"Hong Kong SAR China",2,24716,0.0000809192425958893
51004,"Kuwait",1,24716,0.0000404596212979447
51004,"Malaysia",1,24716,0.0000404596212979447
51004,"Others",3,24716,0.000121378863893834
51004,"Pakistan",2,24716,0.0000809192425958893
51004,"Qatar",1,24716,0.0000404596212979447
51004,"Saudi Arabia",9,24716,0.000364136591681502
51004,"Singapore",1,24716,0.0000404596212979447
51004,"South Korea",2,24716,0.0000809192425958893
51004,"United Arab Emirates",5,24716,0.000202298106489723
51004,"United States",1,24716,0.0000404596212979447
51005,"Pakistan",1,23670,0.000042247570764681
51005,"Russia",2,23670,0.0000844951415293621
51005,"Saudi Arabia",6,23670,0.000253485424588086
51005,"Singapore",1,23670,0.000042247570764681
51005,"United Arab Emirates",2,23670,0.0000844951415293621
51005,"United States",1,23670,0.000042247570764681
51006,"Hong Kong SAR China",1,21003,0.0000476122458696377
51006,"Malaysia",1,21003,0.0000476122458696377
51006,"Qatar",1,21003,0.0000476122458696377
51006,"Saudi Arabia",1,21003,0.0000476122458696377
51007,"Bahrain",1,38632,0.0000258852764547525
51007,"Bangladesh",1,38632,0.0000258852764547525
51007,"Kuwait",1,38632,0.0000258852764547525
51007,"Malaysia",1,38632,0.0000258852764547525
51007,"Others",4,38632,0.00010354110581901
51007,"Qatar",1,38632,0.0000258852764547525
51007,"Russia",1,38632,0.0000258852764547525
51007,"Saudi Arabia",13,38632,0.000336508593911783
51007,"South Korea",2,38632,0.0000517705529095051
51007,"United Arab Emirates",1,38632,0.0000258852764547525
51007,"United Kingdom",1,38632,0.0000258852764547525
51007,"United States",7,38632,0.000181196935183268
51008,"Australia",3,32918,0.0000911355489397898
51008,"Bahrain",1,32918,0.0000303785163132633
51008,"China",1,32918,0.0000303785163132633
51008,"Germany",1,32918,0.0000303785163132633
51008,"Hong Kong SAR China",3,32918,0.0000911355489397898
51008,"Japan",1,32918,0.0000303785163132633
51008,"Kuwait",1,32918,0.0000303785163132633
51008,"Malaysia",1,32918,0.0000303785163132633
51008,"Pakistan",2,32918,0.0000607570326265265
51008,"Saudi Arabia",42,32918,0.00127589768515706
51008,"Singapore",8,32918,0.000243028130506106
51008,"South Korea",2,32918,0.0000607570326265265
51008,"United Arab Emirates",10,32918,0.000303785163132633
51008,"United Kingdom",5,32918,0.000151892581566316
51008,"United States",3,32918,0.0000911355489397898
51009,"Bangladesh",2,34724,0.0000575970510309872
51009,"Others",3,34724,0.0000863955765464808
51009,"Qatar",8,34724,0.000230388204123949
51009,"Saudi Arabia",30,34724,0.000863955765464808
51009,"United Kingdom",2,34724,0.0000575970510309872
51009,"United States",2,34724,0.0000575970510309872
51010,"Malaysia",1,21564,0.000046373585605639
51010,"Saudi Arabia",8,21564,0.000370988684845112
51010,"Singapore",1,21564,0.000046373585605639
51010,"United States",1,21564,0.000046373585605639
51101,"Australia",1,53009,0.0000188647210850988
51101,"Bangladesh",2,53009,0.0000377294421701975
51101,"Maldives",2,53009,0.0000377294421701975
51101,"Others",1,53009,0.0000188647210850988
51101,"Pakistan",1,53009,0.0000188647210850988
51101,"Saudi Arabia",15,53009,0.000282970816276481
51101,"United Arab Emirates",1,53009,0.0000188647210850988
51101,"United Kingdom",1,53009,0.0000188647210850988
51102,"Bangladesh",4,41999,0.0000952403628657825
51102,"Germany",3,41999,0.0000714302721493369
51102,"Hong Kong SAR China",3,41999,0.0000714302721493369
51102,"Japan",1,41999,0.0000238100907164456
51102,"Kuwait",2,41999,0.0000476201814328913
51102,"Malaysia",2,41999,0.0000476201814328913
51102,"Maldives",1,41999,0.0000238100907164456
51102,"Others",10,41999,0.000238100907164456
51102,"Pakistan",1,41999,0.0000238100907164456
51102,"Qatar",4,41999,0.0000952403628657825
51102,"Saudi Arabia",34,41999,0.000809543084359151
51102,"Singapore",7,41999,0.000166670635015119
51102,"South Korea",5,41999,0.000119050453582228
51102,"United Arab Emirates",8,41999,0.000190480725731565
51102,"United Kingdom",2,41999,0.0000476201814328913
51103,"Hong Kong SAR China",3,45481,0.0000659616103427805
51103,"Others",1,45481,0.0000219872034475935
51103,"Pakistan",2,45481,0.000043974406895187
51103,"Qatar",1,45481,0.0000219872034475935
51103,"Saudi Arabia",12,45481,0.000263846441371122
51103,"Singapore",4,45481,0.000087948813790374
51103,"United Arab Emirates",1,45481,0.0000219872034475935
51103,"United Kingdom",3,45481,0.0000659616103427805
51103,"United States",2,45481,0.000043974406895187
51104,"Bahrain",2,45605,0.0000438548404780178
51104,"Bangladesh",2,45605,0.0000438548404780178
51104,"China",2,45605,0.0000438548404780178
51104,"Hong Kong SAR China",3,45605,0.0000657822607170266
51104,"Japan",2,45605,0.0000438548404780178
51104,"Kuwait",4,45605,0.0000877096809560355
51104,"Malaysia",5,45605,0.000109637101195044
51104,"Others",3,45605,0.0000657822607170266
51104,"Pakistan",1,45605,0.0000219274202390089
51104,"Qatar",16,45605,0.000350838723824142
51104,"Russia",1,45605,0.0000219274202390089
51104,"Saudi Arabia",257,45605,0.00563534700142528
51104,"Singapore",6,45605,0.000131564521434053
51104,"South Korea",1,45605,0.0000219274202390089
51104,"Sri Lanka",1,45605,0.0000219274202390089
51104,"United Arab Emirates",15,45605,0.000328911303585133
51104,"United Kingdom",5,45605,0.000109637101195044
51105,"Kuwait",2,31447,0.0000635990714535568
51105,"Qatar",2,31447,0.0000635990714535568
51105,"Saudi Arabia",15,31447,0.000476993035901676
51105,"United Arab Emirates",1,31447,0.0000317995357267784
51106,"Australia",2,106244,0.0000188245924475735
51106,"Bahrain",3,106244,0.0000282368886713603
51106,"China",2,106244,0.0000188245924475735
51106,"Germany",2,106244,0.0000188245924475735
51106,"Hong Kong SAR China",15,106244,0.000141184443356801
51106,"Japan",2,106244,0.0000188245924475735
51106,"Malaysia",2,106244,0.0000188245924475735
51106,"Others",13,106244,0.000122359850909228
51106,"Pakistan",3,106244,0.0000282368886713603
51106,"Qatar",6,106244,0.0000564737773427205
51106,"Russia",2,106244,0.0000188245924475735
51106,"Saudi Arabia",40,106244,0.00037649184895147
51106,"Singapore",13,106244,0.000122359850909228
51106,"United Arab Emirates",7,106244,0.0000658860735665073
51106,"United Kingdom",10,106244,0.0000941229622378676
51106,"United States",27,106244,0.000254131998042242
51107,"Australia",1,31094,0.0000321605454428507
51107,"Saudi Arabia",3,31094,0.0000964816363285521
51107,"United Arab Emirates",1,31094,0.0000321605454428507
51108,"Qatar",26,30130,0.00086292731496847
51108,"Saudi Arabia",10,30130,0.000331895121141719
51108,"United Kingdom",1,30130,0.0000331895121141719
51201,"Bahrain",1,48617,0.0000205689367916572
51201,"Bangladesh",1,48617,0.0000205689367916572
51201,"Germany",1,48617,0.0000205689367916572
51201,"Kuwait",1,48617,0.0000205689367916572
51201,"Qatar",2,48617,0.0000411378735833145
51201,"Russia",1,48617,0.0000205689367916572
51201,"Saudi Arabia",15,48617,0.000308534051874859
51201,"Singapore",1,48617,0.0000205689367916572
51201,"United Arab Emirates",5,48617,0.000102844683958286
51202,"Australia",1,59737,0.0000167400438589149
51202,"Bahrain",1,59737,0.0000167400438589149
51202,"Bangladesh",1,59737,0.0000167400438589149
51202,"Hong Kong SAR China",1,59737,0.0000167400438589149
51202,"Japan",1,59737,0.0000167400438589149
51202,"Others",7,59737,0.000117180307012404
51202,"Qatar",3,59737,0.0000502201315767447
51202,"Russia",1,59737,0.0000167400438589149
51202,"Saudi Arabia",14,59737,0.000234360614024809
51202,"Singapore",1,59737,0.0000167400438589149
51202,"United Arab Emirates",1,59737,0.0000167400438589149
51202,"United States",1,59737,0.0000167400438589149
51203,"China",1,38601,0.0000259060646097251
51203,"Kuwait",1,38601,0.0000259060646097251
51203,"Malaysia",2,38601,0.0000518121292194503
51203,"Others",2,38601,0.0000518121292194503
51203,"Pakistan",1,38601,0.0000259060646097251
51203,"Qatar",2,38601,0.0000518121292194503
51203,"Saudi Arabia",4,38601,0.000103624258438901
51203,"United Arab Emirates",4,38601,0.000103624258438901
51203,"United States",3,38601,0.0000777181938291754
51204,"Bangladesh",2,34088,0.000058671673316123
51204,"China",1,34088,0.0000293358366580615
51204,"Malaysia",1,34088,0.0000293358366580615
51204,"Maldives",3,34088,0.0000880075099741845
51204,"Saudi Arabia",2,34088,0.000058671673316123
51205,"Australia",1,58820,0.0000170010200612037
51205,"Germany",1,58820,0.0000170010200612037
51205,"Japan",1,58820,0.0000170010200612037
51205,"Others",2,58820,0.0000340020401224073
51205,"Qatar",1,58820,0.0000170010200612037
51205,"Saudi Arabia",4,58820,0.0000680040802448147
51205,"Singapore",1,58820,0.0000170010200612037
51205,"United Arab Emirates",3,58820,0.000051003060183611
51205,"United States",1,58820,0.0000170010200612037
51206,"Bahrain",1,42606,0.000023470872647045
51206,"Hong Kong SAR China",2,42606,0.00004694174529409
51206,"Japan",1,42606,0.000023470872647045
51206,"Malaysia",10,42606,0.00023470872647045
51206,"Others",1,42606,0.000023470872647045
51206,"Qatar",15,42606,0.000352063089705675
51206,"Russia",1,42606,0.000023470872647045
51206,"Saudi Arabia",33,42606,0.000774538797352486
51206,"Singapore",2,42606,0.00004694174529409
51206,"South Korea",12,42606,0.00028165047176454
51206,"United Arab Emirates",4,42606,0.0000938834905881801
51206,"United States",2,42606,0.00004694174529409
51207,"Australia",1,56532,0.0000176890964409538
51207,"Bangladesh",1,56532,0.0000176890964409538
51207,"Germany",1,56532,0.0000176890964409538
51207,"Kuwait",2,56532,0.0000353781928819076
51207,"Maldives",1,56532,0.0000176890964409538
51207,"Others",1,56532,0.0000176890964409538
51207,"Qatar",1,56532,0.0000176890964409538
51207,"Russia",1,56532,0.0000176890964409538
51207,"Saudi Arabia",18,56532,0.000318403735937168
51207,"Singapore",1,56532,0.0000176890964409538
51207,"South Korea",1,56532,0.0000176890964409538
51207,"Sri Lanka",1,56532,0.0000176890964409538
51207,"United States",3,56532,0.0000530672893228614
51208,"Australia",1,42892,0.000023314370978271
51208,"Hong Kong SAR China",1,42892,0.000023314370978271
51208,"Japan",1,42892,0.000023314370978271
51208,"Kuwait",1,42892,0.000023314370978271
51208,"Malaysia",4,42892,0.000093257483913084
51208,"Others",2,42892,0.000046628741956542
51208,"Pakistan",1,42892,0.000023314370978271
51208,"Qatar",6,42892,0.000139886225869626
51208,"Saudi Arabia",80,42892,0.00186514967826168
51208,"Singapore",4,42892,0.000093257483913084
51208,"South Korea",7,42892,0.000163200596847897
51208,"United Arab Emirates",6,42892,0.000139886225869626
51208,"United Kingdom",2,42892,0.000046628741956542
51208,"United States",1,42892,0.000023314370978271
